"Congress","State","Party","Full.Name","born","died","Member.x","sess_1.x","sess_2.x","age","Member.y","Reason","Category_1","Category_2"
111,"ND","D","Kent Conrad",1948,NA,"Kent Conrad",2009,2010,59,NA,NA,NA,NA
111,"ND","D","Byron Leslie Dorgan",1942,NA,"Byron Dorgan",2009,2010,65,NA,NA,NA,NA
111,"ND","D","Earl Ralph Pomeroy Iii",1952,NA,"Earl Pomeroy",2009,2010,55,NA,NA,NA,NA
111,"NE","D","Earl Benjamin (Ben) Nelson",1941,NA,"Ben Nelson",2009,2010,66,NA,NA,NA,NA
111,"NE","R","Jeff Fortenberry",1960,NA,"Jeff Fortenberry",2009,2010,47,NA,NA,NA,NA
111,"NE","R","Mike Johanns",1950,NA,"Mike Johanns",2009,2010,57,NA,NA,NA,NA
111,"NE","R","Adrian Smith",1970,NA,"Adrian Smith",2009,2010,37,NA,NA,NA,NA
111,"NE","R","Lee Raymond Terry",1962,NA,"Lee Terry",2009,2010,45,NA,NA,NA,NA
111,"NH","D","Paul Hodes",1951,NA,"Paul Hodes",2009,2010,56,NA,NA,NA,NA
111,"NH","D","Jeanne Shaheen",1947,NA,"Jeanne Shaheen",2009,2010,60,NA,NA,NA,NA
111,"NH","D","Carol Shea-porter",1952,NA,"Carol Shea-porter",2009,2010,55,NA,NA,NA,NA
111,"NH","R","Judd Alan Gregg",1947,NA,"Judd Gregg",2009,2010,60,NA,NA,NA,NA
111,"NJ","D","John H. Adler",1959,2011,"John Adler",2009,2010,48,NA,NA,NA,NA
111,"NJ","D","Robert Ernest Andrews",1957,NA,"Robert Andrews",2009,2010,50,NA,NA,NA,NA
111,"NJ","D","Rush Holt",1948,NA,"Rush Holt",2009,2010,59,NA,NA,NA,NA
111,"NJ","D","Frank Raleigh Lautenberg",1924,2013,"Frank Lautenberg",2009,2010,83,NA,NA,NA,NA
111,"NJ","D","Robert Menendez",1954,NA,"Robert Menendez",2009,2010,53,NA,NA,NA,NA
111,"NJ","D","Frank Pallone Jr.",1951,NA,"Frank Pallone",2009,2010,56,NA,NA,NA,NA
111,"NJ","D","William J. Pascrell Jr.",1937,NA,"William Pascrell",2009,2010,70,NA,NA,NA,NA
111,"NJ","D","Donald Milford Payne",1934,2012,"Donald Payne",2009,2010,73,NA,NA,NA,NA
111,"NJ","D","Steven Rothman",1952,NA,"Steven Rothman",2009,2010,55,NA,NA,NA,NA
111,"NJ","D","Albio Sires",1951,NA,"Albio Sires",2009,2010,56,NA,NA,NA,NA
111,"NJ","R","Rodney P. Frelinghuysen",1946,NA,"Rodney Frelinghuysen",2009,2010,61,NA,NA,NA,NA
111,"NJ","R","Scott Garrett",1959,NA,"Scott Garrett",2009,2010,48,NA,NA,NA,NA
111,"NJ","R","Leonard Lance",1952,NA,"Leonard Lance",2009,2010,55,NA,NA,NA,NA
111,"NJ","R","Frank A. Lobiondo",1946,NA,"Frank Lobiondo",2009,2010,61,NA,NA,NA,NA
111,"NJ","R","Christopher Henry Smith",1953,NA,"Christopher Smith",2009,2010,54,NA,NA,NA,NA
111,"NM","D","Jesse Francis Bingaman",1943,NA,"Jesse Bingaman",2009,2010,64,NA,NA,NA,NA
111,"NM","D","Martin Heinrich",1971,NA,"Martin Heinrich",2009,2010,36,NA,NA,NA,NA
111,"NM","D","Ben Ray Luján",1972,NA,"Ben Luján",2009,2010,35,NA,NA,NA,NA
111,"NM","D","Harry Teague",1949,NA,"Harry Teague",2009,2010,58,NA,NA,NA,NA
111,"NM","D","Thomas (Tom) Udall",1948,NA,"Tom Udall",2009,2010,59,NA,NA,NA,NA
111,"NV","D","Shelley Berkley",1951,NA,"Shelley Berkley",2009,2010,56,NA,NA,NA,NA
111,"NV","D","Harry Reid",1939,NA,"Harry Reid",2009,2010,68,NA,NA,NA,NA
111,"NV","D","Alice (Dina) Titus",1950,NA,"Dina Titus",2009,2010,57,NA,NA,NA,NA
111,"NV","R","John Eric Ensign",1958,NA,"John Ensign",2009,2010,49,NA,NA,NA,NA
111,"NV","R","Dean Heller",1960,NA,"Dean Heller",2009,2010,47,NA,NA,NA,NA
111,"NY","D","Gary Leonard Ackerman",1942,NA,"Gary Ackerman",2009,2010,65,NA,NA,NA,NA
111,"NY","D","Michael Arcuri",1959,NA,"Michael Arcuri",2009,2010,48,NA,NA,NA,NA
111,"NY","D","Timothy H. Bishop",1950,NA,"Timothy Bishop",2009,2010,57,NA,NA,NA,NA
111,"NY","D","Yvette Diane Clarke",1964,NA,"Yvette Clarke",2009,2010,43,NA,NA,NA,NA
111,"NY","D","Hillary Rodham Clinton",1947,NA,"Hillary Clinton",2009,2010,60,"Hillary Clinton","Appointed to Obama administration","C","NA"
111,"NY","D","Joseph Crowley",1962,NA,"Joseph Crowley",2009,2010,45,NA,NA,NA,NA
111,"NY","D","Eliot Lance Engel",1947,NA,"Eliot Engel",2009,2010,60,NA,NA,NA,NA
111,"NY","D","Kirsten Gillibrand",1966,NA,"Kirsten Gillibrand",2009,2010,41,"Kirsten Gillibrand","Appointed U.S. senator","C","NA"
111,"NY","D","Kirsten Gillibrand",1966,NA,"Kirsten Gillibrand",2009,2010,41,"Kirsten Gillibrand","Appointed U.S. senator","C","NA"
111,"NY","D","John Hall",1948,NA,"John Hall",2009,2010,59,NA,NA,NA,NA
111,"NY","D","Brian Higgins",1959,NA,"Brian Higgins",2009,2010,48,NA,NA,NA,NA
111,"NY","D","Maurice Dunlea Hinchey",1938,NA,"Maurice Hinchey",2009,2010,69,NA,NA,NA,NA
111,"NY","D","Steve Israel",1958,NA,"Steve Israel",2009,2010,49,NA,NA,NA,NA
111,"NY","D","Nita M. Lowey",1937,NA,"Nita Lowey",2009,2010,70,NA,NA,NA,NA
111,"NY","D","Daniel B. Maffei",1968,NA,"Daniel Maffei",2009,2010,39,NA,NA,NA,NA
111,"NY","D","Carolyn Bosher Maloney",1946,NA,"Carolyn Maloney",2009,2010,61,NA,NA,NA,NA
111,"NY","D","Eric J.J. Massa",1959,NA,"Eric Massa",2009,2010,48,"Eric Massa","Sexual harassment/groping (same-sex)","X","NA"
111,"NY","D","Carolyn Mccarthy",1944,NA,"Carolyn Mccarthy",2009,2010,63,NA,NA,NA,NA
111,"NY","D","Michael E. Mcmahon",1957,NA,"Michael Mcmahon",2009,2010,50,NA,NA,NA,NA
111,"NY","D","Gregory W. Meeks",1953,NA,"Gregory Meeks",2009,2010,54,NA,NA,NA,NA
111,"NY","D","Scott Murphy",1970,NA,"Scott Murphy",2009,2010,37,NA,NA,NA,NA
111,"NY","D","Jerrold Lewis Nadler",1947,NA,"Jerrold Nadler",2009,2010,60,NA,NA,NA,NA
111,"NY","D","William Owens",1949,NA,"William Owens",2009,2010,58,NA,NA,NA,NA
111,"NY","D","Charles B. Rangel",1930,NA,"Charles Rangel",2009,2010,77,NA,NA,NA,NA
111,"NY","D","Charles Ellis (Chuck) Schumer",1950,NA,"Chuck Schumer",2009,2010,57,NA,NA,NA,NA
111,"NY","D","José E. Serrano",1943,NA,"José Serrano",2009,2010,64,NA,NA,NA,NA
111,"NY","D","Louise McIntosh Slaughter",1929,NA,"Louise Slaughter",2009,2010,78,NA,NA,NA,NA
111,"NY","D","Paul Tonko",1949,NA,"Paul Tonko",2009,2010,58,NA,NA,NA,NA
111,"NY","D","Edolphus Towns",1934,NA,"Edolphus Towns",2009,2010,73,NA,NA,NA,NA
111,"NY","D","Nydia M. Velázquez",1953,NA,"Nydia Velázquez",2009,2010,54,NA,NA,NA,NA
111,"NY","D","Anthony D. Weiner",1964,NA,"Anthony Weiner",2009,2010,43,NA,NA,NA,NA
111,"NY","R","Peter T. King",1944,NA,"Peter King",2009,2010,63,NA,NA,NA,NA
111,"NY","R","Christopher John Lee",1964,NA,"Christopher Lee",2009,2010,43,NA,NA,NA,NA
111,"NY","R","John Michael Mchugh",1948,NA,"John Mchugh",2009,2010,59,"John McHugh","Appointed to Obama administration","C","NA"
111,"NY","R","Thomas W. II Reed",1971,NA,"Thomas Reed",2009,2010,36,NA,NA,NA,NA
111,"OH","D","John A. Boccieri",1969,NA,"John Boccieri",2009,2010,38,NA,NA,NA,NA
111,"OH","D","Sherrod Brown",1952,NA,"Sherrod Brown",2009,2010,55,NA,NA,NA,NA
111,"OH","D","Steve Driehaus",1966,NA,"Steve Driehaus",2009,2010,41,NA,NA,NA,NA
111,"OH","D","Marcia L. Fudge",1952,NA,"Marcia Fudge",2009,2010,55,NA,NA,NA,NA
111,"OH","D","Marcia Carolyn (Marcy) Kaptur",1946,NA,"Marcy Kaptur",2009,2010,61,NA,NA,NA,NA
111,"OH","D","Mary Jo Kilroy",1949,NA,"Mary Kilroy",2009,2010,58,NA,NA,NA,NA
111,"OH","D","Dennis Kucinich",1946,NA,"Dennis Kucinich",2009,2010,61,NA,NA,NA,NA
111,"OH","D","Timothy J. Ryan",1973,NA,"Timothy Ryan",2009,2010,34,NA,NA,NA,NA
111,"OH","D","Zack Space",1961,NA,"Zack Space",2009,2010,46,NA,NA,NA,NA
111,"OH","D","Betty Sutton",1963,NA,"Betty Sutton",2009,2010,44,NA,NA,NA,NA
111,"OH","D","Charlie Wilson",1943,2013,"Charlie Wilson",2009,2010,64,NA,NA,NA,NA
111,"OH","R","Steve Austria",1958,NA,"Steve Austria",2009,2010,49,NA,NA,NA,NA
111,"OH","R","John Andrew Boehner",1949,NA,"John Boehner",2009,2010,58,NA,NA,NA,NA
111,"OH","R","Jim Jordan",1964,NA,"Jim Jordan",2009,2010,43,NA,NA,NA,NA
111,"OH","R","Steven C. Latourette",1954,2016,"Steven Latourette",2009,2010,53,NA,NA,NA,NA
111,"OH","R","Robert E. Latta",1956,NA,"Robert Latta",2009,2010,51,NA,NA,NA,NA
111,"OH","R","Jean Schmidt",1951,NA,"Jean Schmidt",2009,2010,56,NA,NA,NA,NA
111,"OH","R","Patrick (Pat) Tiberi",1962,NA,"Pat Tiberi",2009,2010,45,NA,NA,NA,NA
111,"OH","R","Michael R. Turner",1960,NA,"Michael Turner",2009,2010,47,NA,NA,NA,NA
111,"OH","R","George Victor Voinovich",1936,2016,"George Voinovich",2009,2010,71,NA,NA,NA,NA
111,"OK","D","Daniel David Boren",1973,NA,"Daniel Boren",2009,2010,34,NA,NA,NA,NA
111,"OK","R","Thomas Allen Coburn",1948,NA,"Thomas Coburn",2009,2010,59,NA,NA,NA,NA
111,"OK","R","Tom Cole",1949,NA,"Tom Cole",2009,2010,58,NA,NA,NA,NA
111,"OK","R","Mary Fallin",1954,NA,"Mary Fallin",2009,2010,53,NA,NA,NA,NA
111,"OK","R","James Mountain Inhofe",1934,NA,"James Inhofe",2009,2010,73,NA,NA,NA,NA
111,"OK","R","Frank D. Lucas",1960,NA,"Frank Lucas",2009,2010,47,NA,NA,NA,NA
111,"OK","R","John Sullivan",1965,NA,"John Sullivan",2009,2010,42,NA,NA,NA,NA
111,"OR","D","Earl Blumenauer",1948,NA,"Earl Blumenauer",2009,2010,59,NA,NA,NA,NA
111,"OR","D","Peter Anthony Defazio",1947,NA,"Peter Defazio",2009,2010,60,NA,NA,NA,NA
111,"OR","D","Jeff Merkley",1956,NA,"Jeff Merkley",2009,2010,51,NA,NA,NA,NA
111,"OR","D","Kurt Schrader",1951,NA,"Kurt Schrader",2009,2010,56,NA,NA,NA,NA
111,"OR","D","David Wu",1955,NA,"David Wu",2009,2010,52,NA,NA,NA,NA
111,"OR","D","Ronald Lee Wyden",1949,NA,"Ronald Wyden",2009,2010,58,NA,NA,NA,NA
111,"OR","R","Greg Walden",1957,NA,"Greg Walden",2009,2010,50,NA,NA,NA,NA
111,"PA","D","Jason Altmire",1968,NA,"Jason Altmire",2009,2010,39,NA,NA,NA,NA
111,"PA","D","Robert A. Brady",1945,NA,"Robert Brady",2009,2010,62,NA,NA,NA,NA
111,"PA","D","Chris Carney",1959,NA,"Chris Carney",2009,2010,48,NA,NA,NA,NA
111,"PA","D","Robert (bob) Casey Jr.",1960,NA,"Bob Casey",2009,2010,47,NA,NA,NA,NA
111,"PA","D","Mark S. Critz",1962,NA,"Mark Critz",2009,2010,45,NA,NA,NA,NA
111,"PA","D","Kathleen A. (Kathy) Dahlkemper",1957,NA,"Kathy Dahlkemper",2009,2010,50,NA,NA,NA,NA
111,"PA","D","Michael F. Doyle",1953,NA,"Michael Doyle",2009,2010,54,NA,NA,NA,NA
111,"PA","D","Chaka Fattah",1956,NA,"Chaka Fattah",2009,2010,51,NA,NA,NA,NA
111,"PA","D","Thomas Timothy (Tim) Holden",1957,NA,"Tim Holden",2009,2010,50,NA,NA,NA,NA
111,"PA","D","Paul E. Kanjorski",1937,NA,"Paul Kanjorski",2009,2010,70,NA,NA,NA,NA
111,"PA","D","Patrick Murphy",1973,NA,"Patrick Murphy",2009,2010,34,NA,NA,NA,NA
111,"PA","D","John Patrick Murtha Jr.",1932,2010,"John Murtha",2009,2010,75,NA,NA,NA,NA
111,"PA","D","Allyson Y. Schwartz",1948,NA,"Allyson Schwartz",2009,2010,59,NA,NA,NA,NA
111,"PA","D","Joe Sestak",1951,NA,"Joe Sestak",2009,2010,56,NA,NA,NA,NA
111,"PA","D","Arlen Specter",1930,2012,"Arlen Specter",2009,2010,77,NA,NA,NA,NA
111,"PA","R","Charles W. Dent",1960,NA,"Charles Dent",2009,2010,47,NA,NA,NA,NA
111,"PA","R","Jim Gerlach",1955,NA,"Jim Gerlach",2009,2010,52,NA,NA,NA,NA
111,"PA","R","Timothy Murphy",1952,NA,"Timothy Murphy",2009,2010,55,NA,NA,NA,NA
111,"PA","R","Joseph R. Pitts",1939,NA,"Joseph Pitts",2009,2010,68,NA,NA,NA,NA
111,"PA","R","Todd Platts",1962,NA,"Todd Platts",2009,2010,45,NA,NA,NA,NA
111,"PA","R","William (Bill) Shuster",1961,NA,"Bill Shuster",2009,2010,46,NA,NA,NA,NA
111,"PA","R","Arlen Specter",1930,2012,"Arlen Specter",2009,2010,77,NA,NA,NA,NA
111,"PA","R","Glenn Thompson",1959,NA,"Glenn Thompson",2009,2010,48,NA,NA,NA,NA
111,"RI","D","Patrick Joseph Kennedy",1967,NA,"Patrick Kennedy",2009,2010,40,NA,NA,NA,NA
111,"RI","D","James Langevin",1964,NA,"James Langevin",2009,2010,43,NA,NA,NA,NA
111,"RI","D","John F. (Jack) Reed",1949,NA,"Jack Reed",2009,2010,58,NA,NA,NA,NA
111,"RI","D","Sheldon Whitehouse",1955,NA,"Sheldon Whitehouse",2009,2010,52,NA,NA,NA,NA
111,"SC","D","James Enos Clyburn",1940,NA,"James Clyburn",2009,2010,67,NA,NA,NA,NA
111,"SC","D","John Mckee Spratt Jr.",1942,NA,"John Spratt",2009,2010,65,NA,NA,NA,NA
111,"SC","R","James Gresham Barrett",1961,NA,"James Barrett",2009,2010,46,NA,NA,NA,NA
111,"SC","R","Henry Edward Brown Jr.",1935,NA,"Henry Brown",2009,2010,72,NA,NA,NA,NA
111,"SC","R","James W. Demint",1951,NA,"James Demint",2009,2010,56,NA,NA,NA,NA
111,"SC","R","Lindsey O. Graham",1955,NA,"Lindsey Graham",2009,2010,52,NA,NA,NA,NA
111,"SC","R","Robert Durden Inglis",1959,NA,"Robert Inglis",2009,2010,48,NA,NA,NA,NA
111,"SC","R","Addison Graves (Joe) Wilson",1947,NA,"Joe Wilson",2009,2010,60,NA,NA,NA,NA
111,"SD","D","Stephanie Herseth Sandlin",1970,NA,"Stephanie Herseth Sandlin",2009,2010,37,NA,NA,NA,NA
111,"SD","D","Timothy Peter (Tim) Johnson",1946,NA,"Tim Johnson",2009,2010,61,NA,NA,NA,NA
111,"SD","R","John Thune",1961,NA,"John Thune",2009,2010,46,NA,NA,NA,NA
111,"TN","D","Stephen Cohen",1949,NA,"Stephen Cohen",2009,2010,58,NA,NA,NA,NA
111,"TN","D","James Hayes Shofner Cooper",1954,NA,"James Cooper",2009,2010,53,NA,NA,NA,NA
111,"TN","D","Lincoln Davis",1943,NA,"Lincoln Davis",2009,2010,64,NA,NA,NA,NA
111,"TN","D","Barton Jennings Gordon",1949,NA,"Barton Gordon",2009,2010,58,NA,NA,NA,NA
111,"TN","D","John S. Tanner",1944,NA,"John Tanner",2009,2010,63,NA,NA,NA,NA
111,"TN","R","Lamar Alexander",1940,NA,"Lamar Alexander",2009,2010,67,NA,NA,NA,NA
111,"TN","R","Marsha Blackburn",1952,NA,"Marsha Blackburn",2009,2010,55,NA,NA,NA,NA
111,"TN","R","Robert (Bob) Corker",1952,NA,"Bob Corker",2009,2010,55,NA,NA,NA,NA
111,"TN","R","John J. Duncan Jr.",1947,NA,"John Duncan",2009,2010,60,NA,NA,NA,NA
111,"TN","R","David P. (Phil) Roe",1945,NA,"Phil Roe",2009,2010,62,NA,NA,NA,NA
111,"TN","R","Zachary Paul Wamp",1957,NA,"Zachary Wamp",2009,2010,50,NA,NA,NA,NA
111,"TX","D","Henry Cuellar",1955,NA,"Henry Cuellar",2009,2010,52,NA,NA,NA,NA
111,"TX","D","Lloyd Alton Doggett",1946,NA,"Lloyd Doggett",2009,2010,61,NA,NA,NA,NA
111,"TX","D","Thomas Chester (Chet) Edwards",1951,NA,"Chet Edwards",2009,2010,56,NA,NA,NA,NA
111,"TX","D","Charles A. Gonzalez",1945,NA,"Charles Gonzalez",2009,2010,62,NA,NA,NA,NA
111,"TX","D","Al Green",1947,NA,"Al Green",2009,2010,60,NA,NA,NA,NA
111,"TX","D","Raymond Eugene (Gene) Green",1947,NA,"Gene Green",2009,2010,60,NA,NA,NA,NA
111,"TX","D","Rubén Hinojosa",1940,NA,"Rubén Hinojosa",2009,2010,67,NA,NA,NA,NA
111,"TX","D","Sheila Jackson Lee",1950,NA,"Sheila Jackson Lee",2009,2010,57,NA,NA,NA,NA
111,"TX","D","Eddie Bernice Johnson",1935,NA,"Eddie Johnson",2009,2010,72,NA,NA,NA,NA
111,"TX","D","Solomon P. Ortiz",1937,NA,"Solomon Ortiz",2009,2010,70,NA,NA,NA,NA
111,"TX","D","Silvestre Reyes",1944,NA,"Silvestre Reyes",2009,2010,63,NA,NA,NA,NA
111,"TX","D","Ciro D. Rodriguez",1946,NA,"Ciro Rodriguez",2009,2010,61,NA,NA,NA,NA
111,"TX","R","Joe Linus Barton",1949,NA,"Joe Barton",2009,2010,58,NA,NA,NA,NA
111,"TX","R","Kevin Patrick Brady",1955,NA,"Kevin Brady",2009,2010,52,NA,NA,NA,NA
111,"TX","R","Michael C. Burgess",1950,NA,"Michael Burgess",2009,2010,57,NA,NA,NA,NA
111,"TX","R","John R. Carter",1941,NA,"John Carter",2009,2010,66,NA,NA,NA,NA
111,"TX","R","K. Michael Conaway",1948,NA,"K. Conaway",2009,2010,59,NA,NA,NA,NA
111,"TX","R","John Cornyn",1952,NA,"John Cornyn",2009,2010,55,NA,NA,NA,NA
111,"TX","R","John Culberson",1956,NA,"John Culberson",2009,2010,51,NA,NA,NA,NA
111,"TX","R","Louie Gohmert",1953,NA,"Louie Gohmert",2009,2010,54,NA,NA,NA,NA
111,"TX","R","Kay Granger",1943,NA,"Kay Granger",2009,2010,64,NA,NA,NA,NA
111,"TX","R","Ralph Moody Hall",1923,NA,"Ralph Hall",2009,2010,84,NA,NA,NA,NA
111,"TX","R","Jeb Hensarling",1957,NA,"Jeb Hensarling",2009,2010,50,NA,NA,NA,NA
111,"TX","R","Kathryn Ann Bailey (Kay) Hutchison",1943,NA,"Kay Hutchison",2009,2010,64,NA,NA,NA,NA
111,"TX","R","Sam Johnson",1930,NA,"Sam Johnson",2009,2010,77,NA,NA,NA,NA
111,"TX","R","Kenny Marchant",1951,NA,"Kenny Marchant",2009,2010,56,NA,NA,NA,NA
111,"TX","R","Michael T. Mccaul",1962,NA,"Michael Mccaul",2009,2010,45,NA,NA,NA,NA
111,"TX","R","Randy Neugebauer",1949,NA,"Randy Neugebauer",2009,2010,58,NA,NA,NA,NA
111,"TX","R","Pete Olson",1962,NA,"Pete Olson",2009,2010,45,NA,NA,NA,NA
111,"TX","R","Ronald Ernest Paul",1935,NA,"Ronald Paul",2009,2010,72,NA,NA,NA,NA
111,"TX","R","Ted Poe",1948,NA,"Ted Poe",2009,2010,59,NA,NA,NA,NA
111,"TX","R","Pete Sessions",1955,NA,"Pete Sessions",2009,2010,52,NA,NA,NA,NA
111,"TX","R","Lamar Seeligson Smith",1947,NA,"Lamar Smith",2009,2010,60,NA,NA,NA,NA
111,"TX","R","William McClellan (Mac) Thornberry",1958,NA,"Mac Thornberry",2009,2010,49,NA,NA,NA,NA
111,"UT","D","James David (Jim) Matheson",1960,NA,"Jim Matheson",2009,2010,47,NA,NA,NA,NA
111,"UT","R","Robert Bennett",1933,2016,"Robert Bennett",2009,2010,74,NA,NA,NA,NA
111,"UT","R","Robert (Rob) Bishop",1951,NA,"Rob Bishop",2009,2010,56,NA,NA,NA,NA
111,"UT","R","Jason Chaffetz",1967,NA,"Jason Chaffetz",2009,2010,40,NA,NA,NA,NA
111,"UT","R","Orrin Grant Hatch",1934,NA,"Orrin Hatch",2009,2010,73,NA,NA,NA,NA
111,"VA","D","Frederick C. Boucher",1946,NA,"Frederick Boucher",2009,2010,61,NA,NA,NA,NA
111,"VA","D","Gerald E. (Gerry) Connolly",1950,NA,"Gerry Connolly",2009,2010,57,NA,NA,NA,NA
111,"VA","D","James P. Moran",1945,NA,"James Moran",2009,2010,62,NA,NA,NA,NA
111,"VA","D","Glenn C. Nye Iii",1974,NA,"Glenn Nye",2009,2010,33,NA,NA,NA,NA
111,"VA","D","Tom Perriello",1974,NA,"Tom Perriello",2009,2010,33,NA,NA,NA,NA
111,"VA","D","Robert C. Scott",1947,NA,"Robert Scott",2009,2010,60,NA,NA,NA,NA
111,"VA","D","Mark Warner",1954,NA,"Mark Warner",2009,2010,53,NA,NA,NA,NA
111,"VA","D","James H. (Jim) Webb",1946,NA,"Jim Webb",2009,2010,61,NA,NA,NA,NA
111,"VA","R","Eric Cantor",1963,NA,"Eric Cantor",2009,2010,44,NA,NA,NA,NA
111,"VA","R","J. Randy Forbes",1952,NA,"J. Forbes",2009,2010,55,NA,NA,NA,NA
111,"VA","R","Robert William Goodlatte",1952,NA,"Robert Goodlatte",2009,2010,55,NA,NA,NA,NA
111,"VA","R","Robert J. Wittman",1959,NA,"Robert Wittman",2009,2010,48,NA,NA,NA,NA
111,"VA","R","Frank Rudolph Wolf",1939,NA,"Frank Wolf",2009,2010,68,NA,NA,NA,NA
111,"VT","D","Patrick Joseph Leahy",1940,NA,"Patrick Leahy",2009,2010,67,NA,NA,NA,NA
111,"VT","D","Peter Welch",1947,NA,"Peter Welch",2009,2010,60,NA,NA,NA,NA
111,"VT","I","Bernard Sanders",1941,NA,"Bernard Sanders",2009,2010,66,NA,NA,NA,NA
111,"WA","D","Brian Baird",1956,NA,"Brian Baird",2009,2010,51,NA,NA,NA,NA
111,"WA","D","Maria E. Cantwell",1958,NA,"Maria Cantwell",2009,2010,49,NA,NA,NA,NA
111,"WA","D","Norman DeValois Dicks",1940,NA,"Norman Dicks",2009,2010,67,NA,NA,NA,NA
111,"WA","D","Jay Robert Inslee",1951,NA,"Jay Inslee",2009,2010,56,NA,NA,NA,NA
111,"WA","D","Richard Ray (Rick) Larsen",1965,NA,"Rick Larsen",2009,2010,42,NA,NA,NA,NA
111,"WA","D","James A. Mcdermott",1936,NA,"James Mcdermott",2009,2010,71,NA,NA,NA,NA
111,"WA","D","Patty Murray",1950,NA,"Patty Murray",2009,2010,57,NA,NA,NA,NA
111,"WA","D","Adam Smith",1965,NA,"Adam Smith",2009,2010,42,NA,NA,NA,NA
111,"WA","R","Richard Norman (Doc) Hastings",1941,NA,"Doc Hastings",2009,2010,66,NA,NA,NA,NA
111,"WA","R","Cathy Mcmorris Rodgers",1969,NA,"Cathy Mcmorris Rodgers",2009,2010,38,NA,NA,NA,NA
111,"WA","R","David G. Reichert",1950,NA,"David Reichert",2009,2010,57,NA,NA,NA,NA
111,"WI","D","Tammy Baldwin",1962,NA,"Tammy Baldwin",2009,2010,45,NA,NA,NA,NA
111,"WI","D","Russell Dana Feingold",1953,NA,"Russell Feingold",2009,2010,54,NA,NA,NA,NA
111,"WI","D","Steven Kagen",1949,NA,"Steven Kagen",2009,2010,58,NA,NA,NA,NA
111,"WI","D","Ron Kind",1963,NA,"Ron Kind",2009,2010,44,NA,NA,NA,NA
111,"WI","D","Herbert H. Kohl",1935,NA,"Herbert Kohl",2009,2010,72,NA,NA,NA,NA
111,"WI","D","Gwendolynne S. (Gwen) Moore",1951,NA,"Gwen Moore",2009,2010,56,NA,NA,NA,NA
111,"WI","D","David Ross Obey",1938,NA,"David Obey",2009,2010,69,NA,NA,NA,NA
111,"WI","R","Thomas Evert Petri",1940,NA,"Thomas Petri",2009,2010,67,NA,NA,NA,NA
111,"WI","R","Paul D. Ryan",1970,NA,"Paul Ryan",2009,2010,37,NA,NA,NA,NA
111,"WI","R","Frank James Sensenbrenner Jr.",1943,NA,"Frank Sensenbrenner",2009,2010,64,NA,NA,NA,NA
111,"WV","D","Robert Carlyle Byrd",1917,2010,"Robert Byrd",2009,2010,90,NA,NA,NA,NA
111,"WV","D","Carte P. Goodwin",1974,NA,"Carte Goodwin",2009,2010,33,NA,NA,NA,NA
111,"WV","D","Joe Manchin Iii",1947,NA,"Joe Manchin",2009,2010,60,NA,NA,NA,NA
111,"WV","D","Alan Bowlby Mollohan",1943,NA,"Alan Mollohan",2009,2010,64,NA,NA,NA,NA
111,"WV","D","Nick Joe Rahall",1949,NA,"Nick Rahall",2009,2010,58,NA,NA,NA,NA
111,"WV","D","John Davison IV (Jay) Rockefeller",1937,NA,"Jay Rockefeller",2009,2010,70,NA,NA,NA,NA
111,"WV","R","Shelley Moore Capito",1953,NA,"Shelley Capito",2009,2010,54,NA,NA,NA,NA
111,"WY","R","John A. Barrasso",1952,NA,"John Barrasso",2009,2010,55,NA,NA,NA,NA
111,"WY","R","Michael B. Enzi",1944,NA,"Michael Enzi",2009,2010,63,NA,NA,NA,NA
111,"WY","R","Cynthia M. Lummis",1954,NA,"Cynthia Lummis",2009,2010,53,NA,NA,NA,NA
112,"AK","D","Mark Begich",1962,NA,"Mark Begich",2011,2012,45,NA,NA,NA,NA
112,"AK","R","Lisa Murkowski",1957,NA,"Lisa Murkowski",2011,2012,50,NA,NA,NA,NA
112,"AK","R","Donald Edwin Young",1933,NA,"Donald Young",2011,2012,74,NA,NA,NA,NA
112,"AL","D","Terri Sewell",1965,NA,"Terri Sewell",2011,2012,42,NA,NA,NA,NA
112,"AL","R","Robert Aderholt",1965,NA,"Robert Aderholt",2011,2012,42,NA,NA,NA,NA
112,"AL","R","Spencer T. Bachus Iii",1947,NA,"Spencer Bachus",2011,2012,60,NA,NA,NA,NA
112,"AL","R","Josiah Robins (jo) Bonner Jr.",1959,NA,"Jo Bonner",2011,2012,48,NA,NA,NA,NA
112,"AL","R","Mo Brooks",1954,NA,"Mo Brooks",2011,2012,53,NA,NA,NA,NA
112,"AL","R","Martha Roby",1976,NA,"Martha Roby",2011,2012,31,NA,NA,NA,NA
112,"AL","R","Mike Dennis Rogers",1958,NA,"Mike Rogers",2011,2012,49,NA,NA,NA,NA
112,"AL","R","Jefferson Beauregard III (Jeff) Sessions",1946,NA,"Jeff Sessions",2011,2012,61,NA,NA,NA,NA
112,"AL","R","Richard C. Shelby",1934,NA,"Richard Shelby",2011,2012,73,NA,NA,NA,NA
112,"AR","D","Mark Pryor",1963,NA,"Mark Pryor",2011,2012,44,NA,NA,NA,NA
112,"AR","D","Michael Avery Ross",1961,NA,"Michael Ross",2011,2012,46,NA,NA,NA,NA
112,"AR","R","John Boozman",1950,NA,"John Boozman",2011,2012,57,NA,NA,NA,NA
112,"AR","R","Rick Crawford",1966,NA,"Rick Crawford",2011,2012,41,NA,NA,NA,NA
